clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio
712395408,Attrited Customer,51,Female,3,Graduate,Divorced,Less Than $40k,Blue,41,5,3,3,1495.00,691.00,804.00,0.71,2552.00,42.00,0.56,0.46
757662258,Existing Customer,46,Female,4,Graduate,Divorced,$40k - $60k,Blue,39,3,1,1,2477.00,1480.00,997.00,0.83,5138.00,77.00,0.97,0.60
714388158,Existing Customer,36,Female,2,Uneducated,Divorced,Unknown,Blue,36,3,2,1,14304.00,699.00,13605.00,0.55,4746.00,73.00,0.52,0.05
814529508,Existing Customer,39,Female,3,High School,Unknown,Unknown,Blue,34,4,3,2,15370.00,686.00,14684.00,0.81,4106.00,71.00,1.03,0.05
719420883,Attrited Customer,56,Female,4,Graduate,Unknown,Less Than $40k,Blue,44,5,3,3,1677.00,0.00,1677.00,0.84,2477.00,45.00,0.32,0.00
716919633,Existing Customer,58,Female,1,Uneducated,Unknown,$40k - $60k,Blue,39,5,1,1,2406.00,0.00,2406.00,1.02,4450.00,73.00,0.70,0.00
780567408,Existing Customer,47,Female,3,Graduate,Divorced,Less Than $40k,Blue,38,5,1,2,3027.00,1671.00,1356.00,0.93,3912.00,77.00,0.93,0.55
712329933,Attrited Customer,47,Female,1,High School,Unknown,Less Than $40k,Blue,41,6,3,2,3654.00,0.00,3654.00,0.63,1998.00,44.00,0.47,0.00
714965958,Existing Customer,47,Female,4,Post-Graduate,Unknown,$40k - $60k,Blue,36,6,2,3,2216.00,1800.00,416.00,0.75,4711.00,83.00,0.69,0.81
789996783,Existing Customer,36,Female,3,Uneducated,Unknown,Unknown,Blue,28,5,3,2,5393.00,2509.00,2884.00,0.68,4769.00,102.00,0.73,0.47
711428733,Existing Customer,50,Female,3,Post-Graduate,Divorced,$40k - $60k,Blue,39,3,2,2,3028.00,1339.00,1689.00,0.84,4144.00,64.00,0.68,0.44
715571583,Existing Customer,57,Female,2,Doctorate,Divorced,Less Than $40k,Blue,47,5,1,2,2504.00,1915.00,589.00,0.90,4847.00,86.00,0.65,0.77
715071483,Existing Customer,60,Female,1,Uneducated,Divorced,$40k - $60k,Blue,52,4,2,3,2802.00,2517.00,285.00,0.66,4392.00,81.00,0.72,0.90
715395933,Existing Customer,44,Female,3,College,Unknown,Unknown,Blue,35,5,2,2,11238.00,2336.00,8902.00,0.91,5302.00,70.00,0.89,0.21
709375158,Existing Customer,29,Female,1,Unknown,Unknown,Unknown,Blue,36,6,3,2,7270.00,1835.00,5435.00,0.86,3759.00,69.00,0.92,0.25
784734258,Existing Customer,56,Female,2,Unknown,Divorced,$40k - $60k,Blue,50,5,2,2,5084.00,1683.00,3401.00,0.92,4060.00,55.00,0.77,0.33
720210483,Existing Customer,43,Female,3,High School,Unknown,Unknown,Blue,28,6,2,3,6720.00,2143.00,4577.00,0.81,5049.00,85.00,0.74,0.32
803197833,Existing Customer,49,Female,1,Post-Graduate,Divorced,$40k - $60k,Blue,44,6,5,2,2597.00,1871.00,726.00,0.90,3637.00,69.00,0.73,0.72
789331908,Existing Customer,40,Female,3,High School,Unknown,Less Than $40k,Blue,30,5,2,2,8793.00,918.00,7875.00,0.47,5342.00,64.00,0.68,0.10
713508333,Existing Customer,43,Female,4,College,Unknown,Less Than $40k,Blue,33,5,4,3,1884.00,1216.00,668.00,0.95,4591.00,85.00,0.74,0.65
789241308,Attrited Customer,54,Female,2,Unknown,Unknown,Less Than $40k,Blue,39,4,3,3,1438.30,0.00,1438.30,0.72,2145.00,41.00,0.52,0.00
713941158,Existing Customer,47,Female,1,High School,Unknown,Less Than $40k,Blue,36,6,5,1,5222.00,2517.00,2705.00,0.57,4433.00,81.00,0.59,0.48
748194633,Existing Customer,60,Female,1,Graduate,Divorced,Less Than $40k,Blue,53,5,5,3,2903.00,1251.00,1652.00,0.88,4555.00,76.00,0.73,0.43
713466033,Attrited Customer,39,Female,2,Graduate,Divorced,Less Than $40k,Blue,36,5,2,3,2092.00,0.00,2092.00,0.42,2015.00,33.00,0.27,0.00
780272208,Existing Customer,39,Female,1,Graduate,Unknown,Less Than $40k,Blue,25,4,2,3,2006.00,1197.00,809.00,0.88,4139.00,69.00,0.77,0.60
709668408,Existing Customer,56,Female,1,Graduate,Unknown,$40k - $60k,Blue,36,5,4,1,5204.00,0.00,5204.00,1.01,5285.00,82.00,0.86,0.00
712399308,Attrited Customer,38,Female,3,High School,Unknown,Less Than $40k,Blue,36,5,3,3,2989.00,2387.00,602.00,0.44,2143.00,67.00,0.56,0.80
820848408,Existing Customer,52,Female,4,Uneducated,Divorced,Unknown,Blue,48,5,5,2,1438.30,771.00,667.30,0.65,5053.00,74.00,0.95,0.54
710888883,Existing Customer,37,Female,3,High School,Unknown,Less Than $40k,Blue,36,6,4,2,1438.30,636.00,802.30,0.84,4824.00,83.00,0.77,0.44
780814158,Existing Customer,57,Female,3,High School,Unknown,Less Than $40k,Blue,39,6,4,2,2781.00,992.00,1789.00,0.70,4577.00,81.00,0.93,0.36
710163633,Existing Customer,41,Female,4,Graduate,Divorced,$40k - $60k,Blue,36,3,3,2,1919.00,867.00,1052.00,0.74,4996.00,92.00,0.70,0.45
716756133,Existing Customer,43,Female,2,Graduate,Divorced,Less Than $40k,Blue,33,4,3,2,2422.00,1237.00,1185.00,0.93,5079.00,80.00,0.82,0.51
709822008,Existing Customer,42,Female,3,Unknown,Divorced,Unknown,Blue,31,5,3,2,2369.00,1019.00,1350.00,0.69,4317.00,66.00,0.78,0.43
789179583,Existing Customer,28,Female,1,College,Divorced,Unknown,Blue,17,5,3,2,11881.00,1488.00,10393.00,0.59,4865.00,87.00,0.89,0.13
714616308,Existing Customer,44,Female,4,Uneducated,Divorced,Less Than $40k,Blue,38,6,4,1,7182.00,1774.00,5408.00,0.58,4294.00,67.00,0.72,0.25
717862308,Existing Customer,45,Female,2,College,Divorced,$40k - $60k,Blue,27,6,3,2,2901.00,2384.00,517.00,0.72,3835.00,78.00,0.59,0.82
719577258,Attrited Customer,43,Female,2,Uneducated,Divorced,Less Than $40k,Blue,30,3,3,4,6811.00,0.00,6811.00,0.68,1937.00,39.00,0.56,0.00
716709858,Attrited Customer,34,Female,1,Uneducated,Unknown,Less Than $40k,Blue,25,1,2,3,3074.00,0.00,3074.00,0.72,2721.00,54.00,0.69,0.00
717637908,Existing Customer,36,Female,2,College,Unknown,Less Than $40k,Blue,23,4,3,3,1924.00,971.00,953.00,0.81,4951.00,96.00,0.60,0.51
771783333,Attrited Customer,49,Female,1,Uneducated,Divorced,$40k - $60k,Blue,37,6,2,2,2173.00,0.00,2173.00,0.65,2379.00,57.00,0.78,0.00
713247408,Existing Customer,51,Female,3,Uneducated,Unknown,Less Than $40k,Blue,36,3,1,2,1750.00,813.00,937.00,0.76,4333.00,68.00,0.70,0.47
717924933,Existing Customer,48,Female,2,Post-Graduate,Divorced,Unknown,Blue,37,3,4,2,3745.00,1291.00,2454.00,0.63,4956.00,88.00,0.80,0.35
778356408,Existing Customer,51,Female,3,College,Divorced,$40k - $60k,Blue,31,6,2,2,2768.00,1329.00,1439.00,0.70,4275.00,78.00,0.81,0.48
715797783,Existing Customer,55,Female,1,Uneducated,Divorced,$40k - $60k,Blue,47,3,2,3,2697.00,1863.00,834.00,0.74,4615.00,81.00,0.69,0.69
713047608,Attrited Customer,40,Female,2,College,Unknown,Less Than $40k,Blue,36,6,1,3,2387.00,2013.00,374.00,0.45,2134.00,41.00,0.95,0.84
713058858,Attrited Customer,54,Female,2,Graduate,Unknown,Less Than $40k,Blue,46,5,3,2,1695.00,913.00,782.00,0.45,2130.00,48.00,0.50,0.54
778360608,Existing Customer,42,Female,1,College,Divorced,Less Than $40k,Blue,22,5,3,2,2403.00,1105.00,1298.00,0.74,4186.00,77.00,0.71,0.46
826709658,Attrited Customer,45,Female,3,Graduate,Divorced,$40k - $60k,Blue,41,1,3,3,1477.00,0.00,1477.00,0.77,2214.00,43.00,0.65,0.00
792345258,Existing Customer,46,Female,2,Uneducated,Divorced,Unknown,Blue,40,5,2,3,20080.00,0.00,20080.00,0.56,4620.00,70.00,0.67,0.00
711765708,Existing Customer,39,Female,1,Graduate,Unknown,Less Than $40k,Blue,36,3,4,1,6690.00,1912.00,4778.00,0.61,3875.00,60.00,0.54,0.29
805461783,Existing Customer,47,Female,3,Graduate,Divorced,Less Than $40k,Blue,42,3,4,0,1438.30,0.00,1438.30,0.64,4735.00,87.00,0.67,0.00
715252383,Existing Customer,58,Female,2,High School,Divorced,Unknown,Gold,36,5,4,3,34516.00,1864.00,32652.00,0.66,3595.00,52.00,0.73,0.05
711459483,Existing Customer,43,Female,3,High School,Unknown,Less Than $40k,Blue,36,6,2,3,2242.00,0.00,2242.00,0.66,4845.00,66.00,0.94,0.00
708375858,Existing Customer,47,Female,4,High School,Divorced,Less Than $40k,Blue,36,5,4,2,2776.00,1341.00,1435.00,0.74,4318.00,68.00,0.94,0.48
717107808,Existing Customer,48,Female,1,Uneducated,Unknown,$40k - $60k,Blue,39,6,4,2,1438.30,1218.00,220.30,0.75,4600.00,76.00,0.62,0.85
713564208,Existing Customer,34,Female,1,Graduate,Unknown,Less Than $40k,Blue,23,4,1,1,2207.00,1527.00,680.00,0.86,4159.00,64.00,1.13,0.69
789070233,Existing Customer,51,Female,3,Graduate,Divorced,Less Than $40k,Blue,39,5,4,3,2987.00,1764.00,1223.00,0.69,4339.00,72.00,0.60,0.59
713695158,Existing Customer,51,Female,4,Uneducated,Divorced,Less Than $40k,Blue,40,5,4,3,1562.00,1057.00,505.00,0.81,5019.00,78.00,0.70,0.68
717870108,Existing Customer,46,Female,4,Unknown,Unknown,$40k - $60k,Blue,37,6,4,2,1912.00,1172.00,740.00,0.83,4841.00,81.00,0.88,0.61
778933983,Existing Customer,55,Female,0,Uneducated,Unknown,Unknown,Blue,39,4,3,3,11249.00,2012.00,9237.00,0.66,3882.00,55.00,0.96,0.18
718572408,Existing Customer,45,Female,5,Post-Graduate,Unknown,Less Than $40k,Blue,36,5,2,3,2658.00,694.00,1964.00,0.72,4774.00,92.00,0.77,0.26
749571633,Existing Customer,44,Female,2,College,Unknown,Unknown,Blue,37,4,3,3,5589.00,1336.00,4253.00,0.94,4262.00,75.00,1.03,0.24
711399408,Attrited Customer,34,Female,2,Graduate,Divorced,Unknown,Blue,25,2,3,4,12373.00,0.00,12373.00,0.71,2462.00,40.00,0.43,0.00
803380383,Existing Customer,46,Female,5,Graduate,Divorced,Less Than $40k,Blue,40,3,3,3,1592.00,925.00,667.00,0.80,4615.00,90.00,0.67,0.58
826490133,Existing Customer,42,Female,4,Uneducated,Divorced,Unknown,Blue,38,6,3,2,10039.00,1600.00,8439.00,0.70,4685.00,76.00,0.90,0.16
820047858,Attrited Customer,44,Female,4,Graduate,Unknown,Less Than $40k,Blue,39,1,4,2,3017.00,1868.00,1149.00,0.72,2096.00,50.00,0.47,0.62
716930133,Existing Customer,43,Female,3,High School,Unknown,Less Than $40k,Blue,36,3,3,2,1824.00,0.00,1824.00,0.80,4594.00,86.00,0.65,0.00
715565058,Existing Customer,27,Female,1,Uneducated,Unknown,Less Than $40k,Blue,16,3,1,2,1438.30,0.00,1438.30,0.47,4479.00,70.00,0.63,0.00
712740108,Attrited Customer,43,Female,4,Uneducated,Divorced,Less Than $40k,Blue,33,6,3,1,1706.00,0.00,1706.00,0.60,2371.00,45.00,0.50,0.00
720251358,Attrited Customer,54,Female,2,High School,Divorced,Less Than $40k,Blue,36,6,3,1,3591.00,2517.00,1074.00,0.67,2313.00,43.00,0.54,0.70
771497283,Existing Customer,40,Female,2,High School,Divorced,Less Than $40k,Blue,28,4,6,3,2917.00,1310.00,1607.00,0.76,4736.00,79.00,0.80,0.45
716825808,Existing Customer,45,Female,3,Uneducated,Divorced,Less Than $40k,Blue,36,5,1,0,2697.00,2216.00,481.00,0.68,4063.00,75.00,0.79,0.82
717343833,Existing Customer,47,Female,5,Uneducated,Unknown,Unknown,Blue,34,4,1,3,3127.00,2094.00,1033.00,0.71,4518.00,86.00,0.83,0.67
789637308,Attrited Customer,45,Female,2,College,Divorced,$40k - $60k,Blue,39,4,3,4,3076.00,0.00,3076.00,0.73,2580.00,50.00,0.43,0.00
794172033,Attrited Customer,58,Female,1,Post-Graduate,Divorced,Less Than $40k,Blue,52,4,1,3,1817.00,0.00,1817.00,0.50,2347.00,45.00,0.45,0.00
767058183,Existing Customer,53,Female,1,Graduate,Divorced,Less Than $40k,Blue,46,5,4,3,3424.00,1333.00,2091.00,0.67,4485.00,61.00,0.69,0.39
779084208,Attrited Customer,43,Female,3,High School,Divorced,Less Than $40k,Blue,24,4,2,2,1662.00,613.00,1049.00,0.87,2326.00,31.00,0.55,0.37
742572558,Existing Customer,32,Female,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268.00,1165.00,11103.00,0.83,4905.00,82.00,0.82,0.10
720003558,Existing Customer,43,Female,1,Graduate,Unknown,Less Than $40k,Blue,32,4,4,3,1834.00,1416.00,418.00,0.87,5653.00,79.00,0.93,0.77
819688458,Attrited Customer,44,Female,5,Graduate,Unknown,Less Than $40k,Blue,39,6,3,2,1545.00,0.00,1545.00,0.75,2646.00,39.00,0.44,0.00
716891583,Existing Customer,41,Female,3,High School,Unknown,Less Than $40k,Blue,36,5,2,0,1867.00,970.00,897.00,0.83,4537.00,60.00,1.00,0.52
708125733,Existing Customer,46,Female,2,College,Divorced,Less Than $40k,Blue,36,4,3,1,1438.30,0.00,1438.30,0.91,4311.00,77.00,0.83,0.00
708519108,Attrited Customer,46,Female,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.00,1576.00,1118.00,0.49,2041.00,57.00,0.90,0.59
792300858,Existing Customer,44,Female,3,Graduate,Divorced,$40k - $60k,Blue,38,3,2,2,4269.00,1852.00,2417.00,0.68,4178.00,75.00,0.63,0.43
789472833,Existing Customer,42,Female,2,College,Divorced,Less Than $40k,Blue,33,3,3,1,2283.00,1690.00,593.00,0.87,4377.00,64.00,0.49,0.74
823609383,Existing Customer,43,Female,4,College,Unknown,$40k - $60k,Blue,39,4,1,3,1438.30,0.00,1438.30,0.68,4528.00,83.00,1.13,0.00
712394283,Existing Customer,44,Female,4,Graduate,Divorced,Less Than $40k,Blue,30,4,3,2,1791.00,1314.00,477.00,0.73,5109.00,79.00,0.76,0.73
779858058,Existing Customer,34,Female,2,Graduate,Unknown,Less Than $40k,Blue,18,4,1,3,2730.00,0.00,2730.00,0.65,4530.00,72.00,0.71,0.00
710423358,Existing Customer,35,Female,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.30,966.00,472.30,0.87,5249.00,81.00,0.76,0.67
708291633,Existing Customer,33,Female,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.00,2499.00,2152.00,0.77,5097.00,79.00,0.80,0.54
772150983,Attrited Customer,48,Female,3,High School,Unknown,Less Than $40k,Blue,37,4,2,1,2363.00,978.00,1385.00,0.66,2635.00,40.00,0.54,0.41
717945108,Existing Customer,49,Female,3,Graduate,Unknown,$40k - $60k,Blue,36,6,1,2,3088.00,1477.00,1611.00,0.75,5095.00,77.00,0.83,0.48
790017858,Existing Customer,47,Female,3,Post-Graduate,Unknown,$40k - $60k,Blue,36,6,1,2,3979.00,1319.00,2660.00,0.85,4598.00,67.00,0.63,0.33
710115108,Existing Customer,45,Female,2,Graduate,Unknown,$40k - $60k,Blue,37,5,2,3,5562.00,1556.00,4006.00,0.75,4568.00,76.00,0.77,0.28
713920158,Attrited Customer,41,Female,3,Uneducated,Unknown,Unknown,Blue,36,2,3,1,13733.00,0.00,13733.00,0.33,1591.00,30.00,0.88,0.00
710897133,Existing Customer,51,Female,3,Unknown,Unknown,Less Than $40k,Blue,36,5,2,2,2267.00,1357.00,910.00,0.70,4464.00,85.00,0.74,0.60
712843983,Attrited Customer,41,Female,2,College,Divorced,Less Than $40k,Blue,36,3,3,4,1569.00,257.00,1312.00,0.41,2288.00,45.00,0.67,0.16
720328008,Existing Customer,57,Female,1,High School,Unknown,$40k - $60k,Blue,42,3,1,1,2542.00,1884.00,658.00,0.72,4518.00,88.00,1.10,0.74
714245358,Existing Customer,47,Female,3,Graduate,Divorced,Less Than $40k,Blue,36,3,3,2,2182.00,1566.00,616.00,0.57,3935.00,77.00,0.71,0.72
714127383,Attrited Customer,48,Female,3,Unknown,Unknown,Unknown,Blue,36,3,3,2,4431.00,2517.00,1914.00,0.50,2185.00,48.00,0.37,0.57
718829358,Existing Customer,40,Female,3,Uneducated,Divorced,$40k - $60k,Blue,32,3,1,2,1956.00,958.00,998.00,0.79,4977.00,76.00,0.85,0.49
797666358,Existing Customer,46,Female,4,Uneducated,Unknown,$40k - $60k,Blue,40,6,3,1,1474.00,843.00,631.00,0.75,4452.00,65.00,1.10,0.57
714506583,Existing Customer,48,Female,4,Graduate,Unknown,Less Than $40k,Blue,38,4,3,1,1438.30,0.00,1438.30,0.65,4601.00,78.00,0.63,0.00
712677633,Attrited Customer,42,Female,0,Uneducated,Divorced,Unknown,Blue,31,3,3,4,2712.00,0.00,2712.00,0.72,2307.00,28.00,0.47,0.00
708450033,Existing Customer,43,Female,3,High School,Unknown,Less Than $40k,Blue,13,6,2,1,2605.00,2269.00,336.00,0.88,5298.00,79.00,0.84,0.87
771592458,Existing Customer,48,Female,1,Graduate,Unknown,Less Than $40k,Blue,36,6,2,3,1708.00,1059.00,649.00,0.76,4880.00,79.00,0.80,0.62
779404383,Existing Customer,47,Female,5,Uneducated,Divorced,Unknown,Blue,36,6,2,3,12581.00,1235.00,11346.00,0.61,4427.00,76.00,1.30,0.10
711452583,Existing Customer,43,Female,4,Graduate,Unknown,Unknown,Blue,36,6,5,1,2778.00,2517.00,261.00,0.80,4575.00,60.00,0.71,0.91
712566258,Existing Customer,40,Female,2,Post-Graduate,Divorced,Unknown,Blue,27,6,3,1,8494.00,2023.00,6471.00,0.87,4486.00,77.00,0.97,0.24
717908208,Existing Customer,43,Female,3,Graduate,Divorced,Less Than $40k,Blue,36,6,1,2,2525.00,1595.00,930.00,0.78,4859.00,82.00,0.86,0.63
720374808,Existing Customer,41,Female,2,Unknown,Unknown,Less Than $40k,Blue,34,6,3,3,2864.00,1928.00,936.00,0.77,4641.00,78.00,0.66,0.67
714702033,Existing Customer,43,Female,4,Graduate,Unknown,Less Than $40k,Blue,34,5,3,3,1971.00,979.00,992.00,1.02,5446.00,75.00,0.97,0.50
720307683,Existing Customer,43,Female,4,Graduate,Divorced,Less Than $40k,Blue,36,3,2,2,1438.30,743.00,695.30,0.62,4484.00,78.00,0.63,0.52
712755783,Existing Customer,49,Female,1,Graduate,Divorced,$40k - $60k,Blue,40,3,2,3,1438.30,0.00,1438.30,0.68,3886.00,77.00,0.75,0.00
709952658,Existing Customer,46,Female,3,Graduate,Unknown,Less Than $40k,Blue,33,6,3,2,3025.00,2491.00,534.00,0.45,4460.00,62.00,0.72,0.82
715847058,Attrited Customer,59,Female,2,Uneducated,Divorced,Less Than $40k,Blue,36,3,3,3,1863.00,1853.00,10.00,0.83,2462.00,40.00,0.29,1.00
712770408,Attrited Customer,42,Female,2,Graduate,Unknown,Less Than $40k,Blue,36,6,3,2,3413.00,0.00,3413.00,0.59,2285.00,40.00,0.43,0.00
721246833,Existing Customer,47,Female,3,Unknown,Unknown,Less Than $40k,Blue,36,6,2,3,1953.00,1089.00,864.00,0.86,4636.00,70.00,0.71,0.56
710752233,Attrited Customer,43,Female,5,High School,Unknown,$40k - $60k,Blue,24,3,2,2,4430.00,2203.00,2227.00,1.05,2742.00,49.00,0.40,0.50
709813008,Existing Customer,44,Female,3,High School,Unknown,Less Than $40k,Blue,35,5,3,0,3398.00,2415.00,983.00,0.89,4509.00,93.00,0.66,0.71
788885133,Existing Customer,57,Female,3,College,Unknown,Less Than $40k,Silver,42,6,1,1,12675.00,2422.00,10253.00,0.64,3912.00,63.00,0.58,0.19
715122858,Existing Customer,55,Female,2,Graduate,Married,$40k - $60k,Blue,36,5,3,3,2653.00,0.00,2653.00,0.97,5052.00,81.00,0.76,0.00
778394358,Existing Customer,46,Female,2,High School,Divorced,Less Than $40k,Blue,26,4,3,1,1870.00,1785.00,85.00,0.70,4347.00,88.00,0.76,0.96
713677158,Attrited Customer,31,Female,1,Graduate,Divorced,Unknown,Blue,22,2,2,3,1623.00,0.00,1623.00,0.50,2126.00,45.00,0.36,0.00
715236783,Existing Customer,42,Female,4,College,Divorced,$40k - $60k,Blue,36,4,3,2,3734.00,2517.00,1217.00,0.72,4792.00,87.00,0.74,0.67
713772333,Attrited Customer,45,Female,3,Unknown,Divorced,Less Than $40k,Blue,34,4,3,1,3223.00,243.00,2980.00,0.43,1979.00,38.00,0.46,0.08
737962608,Existing Customer,48,Female,4,College,Divorced,Less Than $40k,Blue,41,4,3,2,3745.00,2517.00,1228.00,0.67,4550.00,78.00,0.86,0.67
711164508,Existing Customer,49,Female,1,Graduate,Divorced,Unknown,Silver,43,1,3,1,34516.00,1163.00,33353.00,0.73,3941.00,71.00,0.82,0.03
794719983,Attrited Customer,44,Female,4,High School,Unknown,Less Than $40k,Blue,38,2,2,3,2616.00,2505.00,111.00,0.83,2576.00,42.00,0.50,0.96
718535733,Existing Customer,40,Female,1,Uneducated,Divorced,Less Than $40k,Blue,25,3,3,1,3758.00,2047.00,1711.00,1.11,4928.00,79.00,0.65,0.55
708575058,Attrited Customer,46,Female,3,Uneducated,Divorced,$40k - $60k,Blue,39,2,3,2,3157.00,965.00,2192.00,0.93,3300.00,58.00,0.57,0.31
714087258,Existing Customer,49,Female,1,Uneducated,Divorced,Less Than $40k,Blue,36,2,3,2,1838.00,0.00,1838.00,0.65,5156.00,72.00,0.90,0.00
718133733,Existing Customer,44,Female,4,Post-Graduate,Unknown,Less Than $40k,Blue,36,3,1,1,7317.00,1540.00,5777.00,0.62,4100.00,76.00,0.81,0.21
805524708,Attrited Customer,52,Female,3,High School,Divorced,Less Than $40k,Blue,47,3,3,1,6629.00,2517.00,4112.00,0.93,2599.00,50.00,0.56,0.38
721106133,Existing Customer,57,Female,3,Uneducated,Divorced,Unknown,Blue,36,3,4,1,2312.00,1789.00,523.00,0.87,5104.00,82.00,0.78,0.77
716299608,Attrited Customer,58,Female,3,Unknown,Divorced,Less Than $40k,Blue,36,2,2,3,1508.00,0.00,1508.00,0.46,1990.00,31.00,0.19,0.00
714923583,Attrited Customer,38,Female,2,Graduate,Unknown,Less Than $40k,Blue,36,2,3,2,2369.00,0.00,2369.00,0.51,1924.00,48.00,0.55,0.00
716443608,Existing Customer,46,Female,3,Unknown,Unknown,Less Than $40k,Blue,36,2,3,1,7199.00,1235.00,5964.00,0.83,4050.00,78.00,0.81,0.17
711792783,Existing Customer,45,Female,3,Unknown,Divorced,$40k - $60k,Blue,26,1,1,2,2032.00,1195.00,837.00,0.64,4479.00,80.00,0.67,0.59
780660183,Attrited Customer,43,Female,4,High School,Divorced,Less Than $40k,Blue,32,2,3,2,8203.00,0.00,8203.00,0.69,2613.00,46.00,0.84,0.00
787481208,Existing Customer,46,Female,1,Unknown,Unknown,Less Than $40k,Blue,34,1,3,1,2762.00,1793.00,969.00,0.90,5006.00,78.00,0.66,0.65
716229108,Existing Customer,55,Female,3,College,Divorced,Less Than $40k,Blue,46,2,3,3,3282.00,2262.00,1020.00,0.65,4674.00,84.00,0.59,0.69
713809833,Existing Customer,42,Female,3,Graduate,Unknown,Unknown,Blue,32,2,3,2,9749.00,859.00,8890.00,0.58,4684.00,86.00,0.62,0.09
713542008,Existing Customer,48,Female,3,High School,Unknown,Less Than $40k,Blue,37,1,2,3,1438.30,0.00,1438.30,0.58,4236.00,83.00,0.84,0.00
721406658,Attrited Customer,32,Female,0,Unknown,Divorced,Less Than $40k,Blue,36,6,3,3,1732.00,0.00,1732.00,0.68,2479.00,43.00,0.54,0.00
708341958,Existing Customer,31,Female,1,College,Divorced,Less Than $40k,Blue,21,2,2,3,2061.00,1904.00,157.00,0.79,4480.00,86.00,0.87,0.92
788199858,Existing Customer,42,Female,3,High School,Unknown,Unknown,Blue,34,1,3,1,2798.00,1049.00,1749.00,0.89,5758.00,87.00,0.71,0.38
780222408,Existing Customer,49,Female,5,Graduate,Unknown,Less Than $40k,Blue,36,1,3,2,3272.00,2085.00,1187.00,0.42,4444.00,83.00,0.63,0.64
779536233,Existing Customer,47,Female,4,Graduate,Divorced,$40k - $60k,Blue,30,1,1,1,1438.30,601.00,837.30,1.00,4669.00,83.00,0.73,0.42
779890833,Existing Customer,51,Female,2,High School,Divorced,Less Than $40k,Blue,36,2,1,1,1438.30,0.00,1438.30,0.77,4866.00,65.00,0.63,0.00
720480183,Existing Customer,45,Female,3,Unknown,Divorced,Less Than $40k,Blue,34,1,2,1,1811.00,787.00,1024.00,0.59,4882.00,80.00,1.16,0.44
709920258,Existing Customer,41,Female,3,Graduate,Divorced,$40k - $60k,Blue,28,1,1,3,9294.00,1764.00,7530.00,1.03,4531.00,73.00,0.74,0.19
712853358,Attrited Customer,39,Female,3,High School,Unknown,Less Than $40k,Blue,36,2,3,2,1817.00,0.00,1817.00,0.58,2216.00,44.00,0.83,0.00
798489258,Existing Customer,59,Female,1,Uneducated,Divorced,Unknown,Blue,53,1,3,1,3709.00,1197.00,2512.00,0.82,5557.00,82.00,1.00,0.32
769662033,Existing Customer,45,Female,2,College,Unknown,Less Than $40k,Blue,29,2,2,3,1438.30,0.00,1438.30,0.73,5025.00,85.00,0.74,0.00
714630858,Attrited Customer,36,Female,1,Uneducated,Unknown,Less Than $40k,Blue,36,2,3,2,1470.00,458.00,1012.00,0.54,2383.00,39.00,0.44,0.31
779905008,Attrited Customer,54,Female,4,Graduate,Unknown,$40k - $60k,Blue,38,2,2,1,1779.00,0.00,1779.00,0.86,2660.00,41.00,0.32,0.00
710308983,Existing Customer,50,Female,3,Graduate,Unknown,Less Than $40k,Blue,39,1,1,3,3287.00,2517.00,770.00,0.59,4148.00,83.00,0.66,0.77
712704933,Attrited Customer,49,Female,4,High School,Unknown,$40k - $60k,Blue,43,4,3,3,4048.00,0.00,4048.00,0.60,2227.00,41.00,0.46,0.00
708995283,Existing Customer,50,Female,1,Graduate,Unknown,Unknown,Blue,36,1,1,3,10417.00,2290.00,8127.00,1.12,4871.00,75.00,1.03,0.22
716963283,Attrited Customer,47,Female,3,Graduate,Unknown,Less Than $40k,Blue,38,2,2,3,3165.00,2517.00,648.00,0.75,2751.00,49.00,1.04,0.80
